gnss_lat,gnss_lon,GPS ALTITUDE (m),true_velocity_kmh,GPS ACCURACY (m),GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE,timestamp,DATE (YYYY-MO-DD HH-MI-SS_SSS),acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_y,gyro_x,gyro_y,MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION (Yaw) (Â°),ORIENTATION (Pitch) (Â°),ORIENTATION (Roll ) (Â°),gyro_z,true_velocity,gnss_status,true_lat,true_lon
,,150.56,,3,309.6,25 / 26,200620,2019-11-06 10:45:07:963,3.0299,5.9127,9.5139,0.0164,0.0041,9.8066,0.0661,0.228,0.0468,-4.44,-36.12,3.38,294.05,-88.01,-179.58,0.0,12.932,0.0,52.5529984,-1.4645788000000002
,,150.56,,3,309.6,25 / 26,200719,2019-11-06 10:45:08:062,2.7609,6.4776,9.7524,-0.0156,-0.0452,9.8065,-0.0517,0.7443,-0.3218,-4.06,-35.87,3.88,291.58,-87.93,178.74,0.0,13.034,0.0,52.5530048,-1.4645936000000002
,,150.56,,3,309.6,25 / 26,200820,2019-11-06 10:45:08:163,0.1526,-0.6506,9.616,-0.0213,-0.0358,9.8065,0.0498,0.2206,-0.0829,-4.25,-36.0,3.5,320.7,-87.78,-165.31,0.0,13.136,0.0,52.5530112,-1.4646084000000001
,,150.56,,3,309.6,25 / 26,200920,2019-11-06 10:45:08:263,-0.6671,-2.0627,10.0556,-0.0274,-0.0597,9.8063,0.0284,-0.3172,0.3321,-3.87,-36.25,3.69,320.7,-87.78,-165.31,0.0,13.238,0.0,52.553017600000004,-1.4646232000000001
,,150.5,13.34,3,299.97,24 / 25,201021,2019-11-06 10:45:08:364,0.7396,0.2881,10.1676,0.0124,0.0056,9.8066,0.0576,-0.4473,0.4649,-4.12,-35.94,4.69,337.05,-87.58,-158.96,0.0,13.34,0.0,52.553024,-1.464638
,,150.5,,3,299.97,24 / 25,201120,2019-11-06 10:45:08:463,6.424,4.2372,9.3443,0.0222,-0.0321,9.8065,0.0877,0.1275,0.0529,-3.62,-35.62,4.75,337.05,-87.58,-158.96,0.0,13.47,0.0,52.5530306,-1.4646563000000001
,,150.5,,3,299.97,24 / 25,201220,2019-11-06 10:45:08:563,3.4632,1.7491,10.1017,-0.0227,-0.0322,9.8065,-0.1471,0.5352,-0.2387,-3.87,-36.31,4.19,330.02,-87.25,-156.16,0.0,13.6,0.0,52.5530372,-1.4646746000000002
,,150.5,,3,299.97,24 / 25,201320,2019-11-06 10:45:08:663,2.0395,-2.6849,10.9803,-0.0367,-0.044,9.8065,-0.0859,0.2058,-0.0126,-3.31,-36.31,4.81,358.74,-87.11,-149.9,0.0,13.73,0.0,52.5530438,-1.4646929
,,150.5,,3,299.97,24 / 25,201420,2019-11-06 10:45:08:763,0.5184,-1.2666,10.973,0.0578,0.0444,9.8064,0.1608,-0.2781,0.066,-3.25,-36.25,5.56,358.74,-87.11,-149.9,0.0,13.86,0.0,52.5530504,-1.4647112
,,150.5,,3,299.97,24 / 25,201520,2019-11-06 10:45:08:863,2.4535,-0.4761,9.574,0.0449,-0.0038,9.8065,0.0565,-0.1465,0.2077,-3.5,-36.12,5.56,345.69,-87.34,-157.33,0.0,13.99,0.0,52.553057,-1.4647295
,,150.5,,3,299.97,24 / 25,201620,2019-11-06 10:45:08:963,3.3751,1.4718,8.7871,0.0456,0.0128,9.8065,-0.1377,0.2517,-0.0203,-2.81,-36.0,6.13,346.89,-87.34,-163.29,0.0,14.120000000000001,0.0,52.5530636,-1.4647478
,,150.5,,3,299.97,24 / 25,201720,2019-11-06 10:45:09:063,2.0883,-0.6019,8.279,-0.0416,0.0475,9.8064,-0.1459,0.2466,-0.0499,-2.69,-35.87,5.63,352.83,-87.65,-159.03,0.0,14.25,0.0,52.5530702,-1.4647661
,,150.5,,3,299.97,24 / 25,201820,2019-11-06 10:45:09:163,-1.0335,-1.4568,9.3715,-0.012,0.0297,9.8065,0.0522,0.1802,-0.1505,-2.69,-36.12,5.88,352.83,-87.65,-159.03,0.0,14.38,0.0,52.5530768,-1.4647843999999999
,,150.5,,3,299.97,24 / 25,201920,2019-11-06 10:45:09:263,-0.9674,0.8447,9.4158,-0.0053,0.0077,9.8066,0.0262,-0.1072,0.0605,-3.37,-35.94,5.69,354.57,-87.84,-157.76,0.0,14.51,0.0,52.5530834,-1.4648027
,,150.42,14.64,3,295.94,25 / 25,202020,2019-11-06 10:45:09:363,1.6926,0.1963,9.3023,-0.0217,-0.0246,9.8065,-0.1048,-0.2745,0.2807,-3.25,-35.81,6.25,354.57,-87.84,-157.76,0.0,14.64,0.0,52.55309,-1.464821
,,150.42,,3,295.94,25 / 25,202120,2019-11-06 10:45:09:463,1.6443,0.2371,9.4131,-0.0129,-0.0174,9.8066,-0.0435,-0.1291,0.1422,-3.19,-35.56,5.69,358.92,-87.7,-154.28,0.0,14.749,0.0,52.553096,-1.4648412
,,150.42,,3,295.94,25 / 25,202220,2019-11-06 10:45:09:563,1.0076,0.0656,10.1574,-0.0024,-0.0043,9.8066,0.0058,0.0272,0.012,-3.62,-35.75,5.63,359.41,-87.55,-146.78,0.0,14.858,0.0,52.553101999999996,-1.4648614
,,150.42,,3,295.94,25 / 25,202320,2019-11-06 10:45:09:663,-0.2425,0.3932,9.7949,0.0017,-0.0057,9.8066,0.0361,-0.0543,-0.0676,-3.31,-35.69,4.56,3.87,-87.56,-146.18,0.0,14.967,0.0,52.553108,-1.4648816
,,150.42,,3,295.94,25 / 25,202420,2019-11-06 10:45:09:763,1.2593,-0.0631,9.646,0.0191,-0.0265,9.8065,0.0372,-0.1063,0.0918,-2.94,-36.0,5.19,3.87,-87.56,-146.18,0.0,15.076,0.0,52.553114,-1.4649018
,,150.42,,3,295.94,25 / 25,202520,2019-11-06 10:45:09:863,1.3791,-0.0442,10.2729,-0.0014,-0.0062,9.8066,0.0435,0.0793,-0.1857,-2.25,-35.69,5.5,5.16,-87.43,-149.52,0.0,15.185,0.0,52.55312,-1.4649219999999998
,,150.42,,3,295.94,25 / 25,202620,2019-11-06 10:45:09:963,1.3049,-0.2468,9.9807,-0.0064,-0.0098,9.8066,0.027,-0.0811,0.1647,-2.56,-36.44,5.69,6.13,-87.37,-148.82,0.0,15.294,0.0,52.553126,-1.4649421999999999
,,150.42,,3,295.94,25 / 25,202720,2019-11-06 10:45:10:063,0.3891,-1.3916,9.8756,0.0311,-0.0158,9.8065,0.0145,0.0077,-0.0906,-2.87,-36.25,6.0,6.13,-87.37,-148.82,0.0,15.403,0.0,52.553132,-1.4649623999999999
,,150.42,,3,295.94,25 / 25,202820,2019-11-06 10:45:10:163,0.466,-1.4503,9.232,0.0018,-0.0303,9.8066,-0.0453,0.0331,0.0412,-3.06,-36.0,6.06,11.92,-87.29,-152.85,0.0,15.512,0.0,52.553138000000004,-1.4649826
,,150.42,,3,295.94,25 / 25,202921,2019-11-06 10:45:10:264,1.0761,-0.057,8.8895,-0.0156,0.0031,9.8066,0.092,-0.0141,-0.0531,-3.0,-35.87,6.19,359.52,-87.11,-153.78,0.0,15.621,0.0,52.553144,-1.4650028
,,150.31,15.73,3,295.16,23 / 23,203020,2019-11-06 10:45:10:363,-0.1492,-1.8775,9.5994,-0.0253,0.0286,9.8065,0.0524,-0.1754,0.1323,-2.75,-35.62,6.13,3.68,-87.28,-150.69,0.0,15.73,0.0,52.55315,-1.465023
,,150.31,,3,295.16,23 / 23,203120,2019-11-06 10:45:10:463,0.1966,-2.367,10.4418,0.0107,-0.0219,9.8066,0.0692,0.0346,-0.0726,-2.75,-36.06,6.06,3.68,-87.28,-150.69,0.0,15.836,0.0,52.5531565,-1.4650446
,,150.31,,3,295.16,23 / 23,203220,2019-11-06 10:45:10:563,1.5003,-0.0471,10.8451,-0.0156,-0.0193,9.8066,-0.049,0.0344,0.0741,-2.87,-35.75,5.63,1.8,-87.15,-152.12,0.0,15.942,0.0,52.553163000000005,-1.4650661999999999
,,150.31,,3,295.16,23 / 23,203320,2019-11-06 10:45:10:663,2.7063,0.257,10.3165,-0.0412,-0.0269,9.8065,0.0668,0.1086,-0.1239,-3.0,-36.19,6.0,8.08,-86.98,-147.64,0.0,16.048000000000002,0.0,52.5531695,-1.4650878
,,150.31,,3,295.16,23 / 23,203420,2019-11-06 10:45:10:763,2.7823,-0.4879,10.3309,0.0057,-0.0097,9.8066,-0.0307,-0.1515,0.1521,-2.87,-35.87,6.31,8.08,-86.98,-147.64,0.0,16.154,0.0,52.553176,-1.4651094
,,150.31,,3,295.16,23 / 23,203520,2019-11-06 10:45:10:863,-0.1544,-1.1895,9.9393,0.0077,-0.0023,9.8066,0.0827,-0.1795,0.0346,-3.19,-35.87,6.13,7.07,-86.93,-148.41,0.0,16.259999999999998,0.0,52.5531825,-1.465131
,,150.31,,3,295.16,23 / 23,203619,2019-11-06 10:45:10:962,-1.4506,-1.1321,9.7575,0.0059,-0.0106,9.8066,-0.0493,-0.064,0.166,-3.44,-36.19,6.0,7.05,-86.89,-148.44,0.0,16.366,0.0,52.553189,-1.4651526
,,150.31,,3,295.16,23 / 23,203719,2019-11-06 10:45:11:062,0.1712,-1.1326,9.5423,0.0088,-0.0496,9.8065,-0.0198,0.0767,-0.0046,-3.31,-35.87,5.81,5.18,-86.61,-149.91,0.0,16.472,0.0,52.5531955,-1.4651741999999999
,,150.31,,3,295.16,23 / 23,203820,2019-11-06 10:45:11:163,0.6581,0.7566,9.2986,-0.0064,-0.0017,9.8066,-0.0744,0.0802,0.0378,-3.06,-36.06,5.69,5.18,-86.61,-149.91,0.0,16.578,0.0,52.553202,-1.4651958
,,150.31,,3,295.16,23 / 23,203921,2019-11-06 10:45:11:264,1.2571,-0.2748,9.6009,0.0009,0.0151,9.8065,0.0068,-0.1708,-0.0103,-3.12,-35.94,6.0,7.11,-86.65,-148.56,0.0,16.683999999999997,0.0,52.553208500000004,-1.4652174
,,150.19,16.79,3,294.8,26 / 26,204020,2019-11-06 10:45:11:363,-2.2958,-0.981,9.5988,0.0115,-0.0131,9.8066,0.1965,-0.3732,0.0594,-2.87,-36.12,5.5,7.98,-86.83,-147.83,0.0,16.79,0.0,52.553215,-1.465239
,,150.19,,3,294.8,26 / 26,204120,2019-11-06 10:45:11:463,-4.1963,-2.9966,10.9126,0.005,-0.0589,9.8064,0.1173,-0.1564,0.0658,-3.56,-36.31,6.19,7.98,-86.83,-147.83,0.0,16.907,0.0,52.5532223,-1.4652623999999999
,,150.19,,3,294.8,26 / 26,204220,2019-11-06 10:45:11:563,-2.0741,2.0597,9.665,0.009,-0.0255,9.8066,0.041,0.4796,-0.2442,-3.12,-37.06,5.94,5.69,-86.31,-149.77,0.0,17.024,0.0,52.5532296,-1.4652858
,,150.19,,3,294.8,26 / 26,204320,2019-11-06 10:45:11:663,4.9421,3.244,9.5194,0.0303,0.0241,9.8065,-0.0695,0.7579,-0.3659,-3.06,-36.12,5.44,352.41,-86.16,-153.48,0.0,17.141,0.0,52.5532369,-1.4653092
,,150.19,,3,294.8,26 / 26,204420,2019-11-06 10:45:11:763,1.1821,-0.5717,9.9709,0.0403,0.0494,9.8064,-0.138,0.2279,-0.1763,-3.0,-35.81,6.06,353.39,-86.4,-157.81,0.0,17.258,0.0,52.5532442,-1.4653326
,,150.19,,3,294.8,26 / 26,204520,2019-11-06 10:45:11:863,-3.1401,-2.4183,10.748,-0.0464,-0.0063,9.8065,0.0844,-0.6507,0.4234,-2.69,-36.31,6.25,353.39,-86.4,-157.81,0.0,17.375,0.0,52.5532515,-1.4653559999999999
,,150.19,,3,294.8,26 / 26,204620,2019-11-06 10:45:11:963,-2.2034,-2.2208,10.4244,-0.0155,-0.0061,9.8066,0.0657,-0.4375,0.208,-2.87,-36.12,5.88,2.92,-86.27,-151.54,0.0,17.492,0.0,52.5532588,-1.4653794
,,150.19,,3,294.8,26 / 26,204719,2019-11-06 10:45:12:062,4.0909,3.8649,9.5329,-0.0055,0.0045,9.8066,-0.0111,0.0881,-0.0406,-2.81,-36.19,6.0,3.7,-86.29,-151.02,0.0,17.609,0.0,52.5532661,-1.4654028000000001
,,150.19,,3,294.8,26 / 26,204820,2019-11-06 10:45:12:163,5.0745,2.5334,9.6366,0.0534,0.0416,9.8064,-0.0274,0.5981,-0.3574,-2.75,-35.87,6.0,3.7,-86.29,-151.02,0.0,17.726,0.0,52.5532734,-1.4654262
,,150.19,,3,294.8,26 / 26,204922,2019-11-06 10:45:12:265,-2.3221,-0.6836,10.6014,0.0162,-0.0282,9.8066,-0.0781,0.0028,-0.0267,-3.19,-35.81,6.13,349.01,-86.54,-155.94,0.0,17.843,0.0,52.5532807,-1.4654496
,,150.03,17.96,3,295.31,26 / 26,205021,2019-11-06 10:45:12:364,-2.2151,-2.9415,11.0116,0.0082,-0.0569,9.8064,0.0121,-0.4216,0.2195,-3.75,-35.81,6.25,346.01,-86.21,-155.69,0.0,17.96,0.0,52.553288,-1.465473
,,150.03,,3,295.31,26 / 26,205120,2019-11-06 10:45:12:463,-1.5615,-1.7191,10.5967,-0.046,0.0062,9.8065,0.0787,-0.4392,0.1717,-3.12,-35.5,5.88,2.5,-86.3,-151.78,0.0,18.067,0.0,52.553296,-1.4654973
,,150.03,,3,295.31,26 / 26,205220,2019-11-06 10:45:12:563,0.8156,-0.2535,9.5056,-0.0257,0.043,9.8064,-0.0169,-0.0682,0.127,-2.81,-35.25,6.19,2.5,-86.3,-151.78,0.0,18.174,0.0,52.553304000000004,-1.4655216
,,150.03,,3,295.31,26 / 26,205320,2019-11-06 10:45:12:663,1.3089,1.2311,9.7446,0.0031,-0.0019,9.8066,-0.0495,0.2634,-0.2262,-3.06,-35.87,5.75,6.4,-86.54,-149.12,0.0,18.281000000000002,0.0,52.553312,-1.4655459
,,150.03,,3,295.31,26 / 26,205420,2019-11-06 10:45:12:763,-0.7841,-0.5607,10.1078,-0.0369,0.0078,9.8065,0.0014,0.0733,-0.1223,-3.56,-36.0,5.69,1.22,-86.56,-145.46,0.0,18.388,0.0,52.55332,-1.4655702
,,150.03,,3,295.31,26 / 26,205519,2019-11-06 10:45:12:862,-1.2046,-1.6501,10.2449,0.0309,-0.0188,9.8065,-0.0111,0.0294,0.0419,-3.75,-36.06,5.63,1.22,-86.56,-145.46,0.0,18.495,0.0,52.553328,-1.4655945000000001
,,150.03,,3,295.31,26 / 26,205620,2019-11-06 10:45:12:963,3.9223,0.8767,10.2927,0.0228,0.0146,9.8066,0.0719,-0.2065,0.0734,-3.37,-36.0,5.5,7.55,-86.44,-148.41,0.0,18.602,0.0,52.553336,-1.4656188
,,150.03,,3,295.31,26 / 26,205720,2019-11-06 10:45:13:063,2.8333,-0.1719,9.8227,0.0045,-0.006,9.8066,0.0971,-0.1848,0.1301,-3.37,-35.87,5.56,2.03,-86.85,-152.01,0.0,18.709,0.0,52.553344,-1.4656431
,,150.03,,3,295.31,26 / 26,205820,2019-11-06 10:45:13:163,-1.9744,-1.3661,10.3044,-0.0075,-0.0379,9.8065,0.007,-0.0546,-0.0108,-3.31,-36.0,5.5,2.98,-86.62,-151.4,0.0,18.816000000000003,0.0,52.553352,-1.4656674
,,150.03,,3,295.31,26 / 26,205920,2019-11-06 10:45:13:263,-3.4645,-0.0861,10.005,-0.0205,-0.0006,9.8066,-0.0146,0.313,-0.1669,-3.0,-35.81,5.25,2.98,-86.62,-151.4,0.0,18.923000000000002,0.0,52.55336,-1.4656917
,,149.8,19.03,3,295.7,26 / 26,206020,2019-11-06 10:45:13:363,-0.5114,1.003,9.5913,0.0052,0.0267,9.8066,-0.0889,0.3913,-0.2427,-2.75,-36.19,5.56,6.47,-86.74,-148.95,0.0,19.03,0.0,52.553368,-1.465716
,,149.8,,3,295.7,26 / 26,206120,2019-11-06 10:45:13:463,3.5509,2.9411,8.6885,-0.0047,0.0216,9.8066,0.0385,-0.3902,0.254,-2.69,-35.87,5.5,7.43,-86.86,-148.19,0.0,19.09,0.0,52.553376,-1.4657419
,,149.8,,3,295.7,26 / 26,206220,2019-11-06 10:45:13:563,1.6188,-0.7307,9.4152,0.0308,0.0446,9.8064,0.0685,-0.2365,0.1772,-3.0,-35.81,5.5,7.43,-86.86,-148.19,0.0,19.150000000000002,0.0,52.553384,-1.4657678
,,149.8,,3,295.7,26 / 26,206320,2019-11-06 10:45:13:663,-0.9063,-1.3501,9.8339,0.0533,-0.0272,9.8065,-0.059,0.1055,-0.0349,-3.06,-36.31,5.69,3.21,-87.14,-151.09,0.0,19.21,0.0,52.553392,-1.4657937
,,149.8,,3,295.7,26 / 26,206420,2019-11-06 10:45:13:763,-0.468,-0.9102,9.7505,0.0465,-0.051,9.8064,-0.0161,0.3338,-0.1981,-3.19,-36.62,5.88,355.86,-86.84,-156.31,0.0,19.27,0.0,52.5534,-1.4658196000000001
,,149.8,,3,295.7,26 / 26,206520,2019-11-06 10:45:13:863,0.6635,0.3107,9.7211,-0.0474,0.0173,9.8065,-0.1129,-0.0715,0.0375,-3.31,-35.62,4.94,356.68,-86.95,-151.26,0.0,19.330000000000002,0.0,52.553408000000005,-1.4658455
,,149.8,,3,295.7,26 / 26,206619,2019-11-06 10:45:13:962,2.4515,3.544,9.5295,-0.003,0.0391,9.8065,0.017,-0.3655,0.2109,-3.12,-35.5,5.31,356.68,-86.95,-151.26,0.0,19.39,0.0,52.553416,-1.4658714
,,149.8,,3,295.7,26 / 26,206719,2019-11-06 10:45:14:062,1.306,-0.2505,10.0142,0.0093,0.0226,9.8066,0.1427,-0.2213,0.0231,-3.25,-36.12,5.25,356.93,-87.18,-151.17,0.0,19.45,0.0,52.553424,-1.4658973
,,149.8,,3,295.7,26 / 26,206820,2019-11-06 10:45:14:163,-0.9602,-0.8463,11.0187,0.025,0.0377,9.8065,0.042,0.084,-0.0095,-3.25,-35.69,5.06,352.22,-87.39,-154.63,0.0,19.509999999999998,0.0,52.553432,-1.4659232
,,149.8,,3,295.7,26 / 26,206919,2019-11-06 10:45:14:262,-0.3813,1.4922,10.897,0.0252,-0.0133,9.8066,-0.0832,0.0867,-0.0693,-2.62,-35.62,5.88,352.22,-87.39,-154.63,0.0,19.57,0.0,52.55344,-1.4659491
,,149.56,19.63,3,294.54,24 / 25,207020,2019-11-06 10:45:14:363,-0.3351,-0.3889,10.4282,0.0267,0.0143,9.8066,0.0907,0.076,0.0297,-2.81,-35.75,5.31,1.03,-87.29,-157.48,0.0,19.63,0.0,52.553448,-1.465975
,,149.56,,3,294.54,24 / 25,207120,2019-11-06 10:45:14:463,1.0266,1.2296,10.1801,0.0121,-0.0097,9.8066,0.0611,0.1091,-0.1338,-2.5,-35.87,5.63,357.08,-87.41,-163.73,0.0,19.673,0.0,52.55345560000001,-1.4660018
,,149.56,,3,294.54,24 / 25,207220,2019-11-06 10:45:14:563,-0.8303,0.1995,10.363,0.0128,-0.0431,9.8065,0.0224,-0.0462,0.1305,-2.75,-35.06,6.06,344.46,-87.16,-164.98,0.0,19.715999999999998,0.0,52.5534632,-1.4660286
,,149.56,,3,294.54,24 / 25,207320,2019-11-06 10:45:14:663,2.3209,-0.5686,10.0543,-0.0051,-0.0035,9.8066,-0.0544,0.0261,0.0476,-2.5,-35.62,5.94,344.46,-87.16,-164.98,0.0,19.759,0.0,52.5534708,-1.4660554000000001
,,149.56,,3,294.54,24 / 25,207419,2019-11-06 10:45:14:762,1.8986,-1.5245,10.3659,-0.0154,0.0099,9.8066,-0.1185,0.0941,0.0609,-3.25,-35.87,5.69,345.31,-87.18,-164.27,0.0,19.802,0.0,52.5534784,-1.4660822
,,149.56,,3,294.54,24 / 25,207519,2019-11-06 10:45:14:862,0.1544,2.2809,9.8697,-0.007,-0.0074,9.8066,0.0235,0.0433,-0.1796,-3.19,-35.62,5.44,344.68,-87.45,-160.17,0.0,19.845,0.0,52.55348600000001,-1.4661089999999999
,,149.56,,3,294.54,24 / 25,207620,2019-11-06 10:45:14:963,2.5072,2.5696,8.7802,-0.008,-0.0238,9.8066,0.0646,-0.1949,0.1889,-2.62,-35.25,5.88,344.68,-87.45,-160.17,0.0,19.887999999999998,0.0,52.5534936,-1.4661358
,,149.56,,3,294.54,24 / 25,207720,2019-11-06 10:45:15:063,2.7706,2.1696,9.3383,0.0178,-0.0006,9.8065,-0.0207,0.2184,-0.0029,-2.69,-36.0,6.13,353.32,-87.28,-158.42,0.0,19.930999999999997,0.0,52.5535012,-1.4661626
,,149.56,,3,294.54,24 / 25,207820,2019-11-06 10:45:15:163,0.3915,2.0339,10.0568,0.0078,-0.0252,9.8065,0.0512,0.2677,-0.1861,-2.37,-35.62,6.25,359.62,-87.25,-161.84,0.0,19.974,0.0,52.5535088,-1.4661894
,,149.56,,3,294.54,24 / 25,207920,2019-11-06 10:45:15:263,-2.0355,-0.192,9.9001,-0.0073,-0.0442,9.8065,-0.0898,0.1698,0.0211,-3.06,-36.06,6.5,354.41,-86.99,-161.0,0.0,20.017,0.0,52.55351640000001,-1.4662161999999999
,,149.29,20.06,3,292.34,26 / 26,208020,2019-11-06 10:45:15:363,-0.0918,2.0345,9.2876,-0.0328,-0.0192,9.8065,-0.0671,0.0164,0.0303,-3.31,-36.0,6.19,354.41,-86.99,-161.0,0.0,20.06,0.0,52.553524,-1.466243
,,149.29,,3,292.34,26 / 26,208120,2019-11-06 10:45:15:463,0.6741,1.5077,9.2702,-0.0038,0.014,9.8066,0.0505,-0.1609,0.0596,-3.19,-36.25,6.44,357.52,-86.96,-155.2,0.0,20.093999999999998,0.0,52.5535312,-1.4662703
,,149.29,,3,292.34,26 / 26,208220,2019-11-06 10:45:15:563,-0.6144,0.7918,9.0187,-0.0107,-0.0215,9.8066,-0.0723,-0.0254,0.1094,-3.12,-35.87,6.06,358.95,-86.98,-154.19,0.0,20.128,0.0,52.5535384,-1.4662975999999999
,,149.29,,3,292.34,26 / 26,208320,2019-11-06 10:45:15:663,-3.253,-0.5066,9.8437,-0.0166,-0.0348,9.8065,0.0079,0.1776,-0.1163,-3.44,-36.06,6.31,358.95,-86.98,-154.19,0.0,20.162,0.0,52.5535456,-1.4663249
,,149.29,,3,292.34,26 / 26,208420,2019-11-06 10:45:15:763,-2.5425,0.6187,10.4142,0.0222,-0.0323,9.8065,0.1166,0.1107,-0.0768,-3.19,-36.0,6.19,358.16,-86.75,-154.71,0.0,20.195999999999998,0.0,52.5535528,-1.4663522
,,149.29,,3,292.34,26 / 26,208519,2019-11-06 10:45:15:862,0.4904,0.8126,9.7507,0.0079,-0.0005,9.8066,-0.0492,-0.1769,0.1275,-3.0,-36.12,6.38,352.58,-86.49,-158.41,0.0,20.23,0.0,52.553560000000004,-1.4663795
,,149.29,,3,292.34,26 / 26,208619,2019-11-06 10:45:15:962,0.0121,-0.0907,9.8796,0.0058,-0.0039,9.8066,0.0528,-0.038,-0.0441,-3.25,-35.87,6.19,352.58,-86.49,-158.41,0.0,20.264,0.0,52.5535672,-1.4664068
,,149.29,,3,292.34,26 / 26,208720,2019-11-06 10:45:16:063,0.5007,0.9815,9.4242,-0.0008,0.0108,9.8066,-0.0313,0.1416,0.0449,-2.87,-36.12,6.5,351.81,-86.47,-158.91,0.0,20.298,0.0,52.5535744,-1.4664340999999999
,,149.29,,3,292.34,26 / 26,208820,2019-11-06 10:45:16:163,-1.6845,-0.3697,9.9282,0.005,0.0004,9.8066,-0.0863,0.1833,-0.0926,-3.12,-36.5,6.31,352.13,-86.51,-158.73,0.0,20.331999999999997,0.0,52.5535816,-1.4664614
,,149.29,,3,292.34,26 / 26,208920,2019-11-06 10:45:16:263,-0.2811,0.5538,9.9992,0.0191,0.0024,9.8066,0.037,-0.0639,-0.0906,-3.19,-36.37,6.38,349.4,-86.51,-160.57,0.0,20.366,0.0,52.5535888,-1.4664887
,,149.04,20.4,3,293.22,25 / 25,209020,2019-11-06 10:45:16:363,-0.4022,-0.7437,10.4493,0.009,0.0009,9.8066,0.0563,-0.1022,0.0721,-3.69,-36.12,6.63,349.4,-86.51,-160.57,0.0,20.4,0.0,52.553596,-1.466516
,,149.04,,3,293.22,25 / 25,209120,2019-11-06 10:45:16:463,-0.6391,-0.6154,10.0847,-0.0003,-0.0058,9.8066,-0.0846,-0.1931,0.1436,-2.87,-35.81,6.0,348.12,-86.5,-161.43,0.0,20.459999999999997,0.0,52.5536041,-1.4665439
,,149.04,,3,293.22,25 / 25,209220,2019-11-06 10:45:16:563,-1.5955,-1.2144,10.3999,-0.0027,0.0084,9.8066,0.0402,-0.2076,0.0963,-3.0,-35.81,6.13,348.34,-86.55,-161.33,0.0,20.52,0.0,52.553612199999996,-1.4665717999999999
,,149.04,,3,293.22,25 / 25,209320,2019-11-06 10:45:16:663,-0.5308,-0.6414,9.4382,0.0392,0.0147,9.8065,0.0364,0.1158,-0.1697,-3.31,-35.75,6.31,348.34,-86.55,-161.33,0.0,20.58,0.0,52.5536203,-1.4665997
,,149.04,,3,293.22,25 / 25,209420,2019-11-06 10:45:16:763,1.1123,0.9804,9.8967,0.0297,-0.0035,9.8066,0.0199,0.2106,-0.074,-3.06,-36.19,5.81,342.48,-86.58,-165.4,0.0,20.64,0.0,52.5536284,-1.4666276
,,149.04,,3,293.22,25 / 25,209520,2019-11-06 10:45:16:863,1.2436,1.767,9.8505,0.0116,-0.0041,9.8066,-0.0408,0.0518,0.0259,-2.69,-36.37,6.06,338.51,-86.51,-168.01,0.0,20.7,0.0,52.5536365,-1.4666555
,,149.04,,3,293.22,25 / 25,209620,2019-11-06 10:45:16:963,0.0132,1.1948,10.18,0.0319,-0.0281,9.8065,0.0302,-0.069,0.0876,-3.62,-35.87,5.88,326.09,-86.28,-169.76,0.0,20.759999999999998,0.0,52.5536446,-1.4666834
,,149.04,,3,293.22,25 / 25,209720,2019-11-06 10:45:17:063,-1.3053,-2.58,10.2442,0.0031,-0.0144,9.8066,-0.0308,-0.1032,0.0741,-3.44,-35.56,5.38,326.09,-86.28,-169.76,0.0,20.82,0.0,52.5536527,-1.4667113
,,149.04,,3,293.22,25 / 25,209820,2019-11-06 10:45:17:163,-0.1182,1.2569,9.2447,0.0084,0.0373,9.8065,0.046,0.1023,-0.0716,-3.31,-36.31,6.25,335.7,-86.2,-169.28,0.0,20.88,0.0,52.5536608,-1.4667392000000001
,,149.04,,3,293.22,25 / 25,209920,2019-11-06 10:45:17:263,1.3904,0.3622,9.4621,-0.0171,0.0097,9.8065,-0.0882,0.1903,-0.1448,-3.56,-35.87,5.69,325.39,-86.42,-170.66,0.0,20.94,0.0,52.5536689,-1.4667671
,,148.81,21.0,3,294.7,25 / 25,210020,2019-11-06 10:45:17:363,-1.6076,-0.0809,10.1352,-0.0603,0.0059,9.8064,-0.0622,-0.0941,0.1606,-2.94,-36.25,5.94,325.39,-86.42,-170.66,0.0,21.0,0.0,52.553677,-1.466795
,,148.81,,3,294.7,25 / 25,210120,2019-11-06 10:45:17:463,-0.9519,-1.5651,10.8597,0.0203,-0.0238,9.8066,0.0071,-0.2494,0.0908,-2.62,-36.19,5.81,341.67,-86.64,-166.05,0.0,21.05,0.0,52.5536853,-1.4668235
,,148.81,,3,294.7,25 / 25,210220,2019-11-06 10:45:17:563,-0.376,0.8573,9.4567,-0.0033,0.0119,9.8066,0.0732,-0.118,-0.1178,-3.12,-36.06,5.25,330.84,-86.59,-167.83,0.0,21.1,0.0,52.5536936,-1.466852
,,148.81,,3,294.7,25 / 25,210320,2019-11-06 10:45:17:663,-1.3292,0.8994,9.7261,0.0109,0.0044,9.8066,0.0389,-0.0642,0.057,-2.62,-35.56,5.88,338.06,-86.65,-168.62,0.0,21.15,0.0,52.5537019,-1.4668805
